30th November 1991	14	15	24	36	45	46	27
27th November 1991	1	3	4	23	36	38	15
23rd November 1991	15	38	43	45	48	49	4
20th November 1991	7	11	13	36	43	44	23
16th November 1991	4	6	20	26	31	33	11
13th November 1991	7	9	17	21	39	49	23
9th November 1991	7	13	17	19	23	39	18
6th November 1991	5	17	25	26	41	42	30
2nd November 1991	6	15	35	42	47	48	9
30th October 1991	2	3	18	30	34	40	13
26th October 1991	7	24	32	33	34	35	17
23rd October 1991	13	21	27	46	47	48	15
19th October 1991	12	25	36	37	40	42	19
16th October 1991	4	8	10	13	29	43	12
12th October 1991	17	34	39	41	43	47	21
9th October 1991	5	8	17	32	43	44	39
5th October 1991	1	18	36	40	44	47	9
2nd October 1991	31	36	40	43	48	49	33
28th September 1991	1	3	24	27	43	45	15
25th September 1991	10	17	23	29	30	43	19
21st September 1991	1	2	7	9	21	42	27
18th September 1991	4	5	27	38	43	45	12
14th September 1991	5	12	21	32	46	47	14
11th September 1991	2	9	19	24	32	41	8
7th September 1991	1	5	18	34	35	37	27
4th September 1991	1	5	6	15	20	22	13
31st August 1991	1	3	6	22	25	39	48
28th August 1991	23	27	33	46	47	49	35
24th August 1991	4	8	9	41	45	47	19
21st August 1991	9	15	17	31	33	34	10
17th August 1991	13	15	18	21	38	44	39
14th August 1991	23	25	28	30	32	49	18
10th August 1991	6	7	19	27	37	45	9
7th August 1991	2	7	11	15	42	49	19
3rd August 1991	4	23	25	36	38	43	34
31st July 1991	7	12	14	16	35	39	21
27th July 1991	9	30	31	33	37	43	27
24th July 1991	7	15	19	32	33	34	20
20th July 1991	10	11	22	28	30	33	41
17th July 1991	2	8	9	20	23	43	4
13th July 1991	3	9	24	26	33	47	4
10th July 1991	7	10	23	26	27	32	41
6th July 1991	6	10	32	37	40	48	26
3rd July 1991	6	11	15	25	40	46	12
29th June 1991	3	5	10	12	13	40	43
26th June 1991	8	10	17	26	37	41	30
22nd June 1991	20	24	35	36	40	45	43
19th June 1991	4	8	30	39	40	45	46
15th June 1991	3	9	17	24	39	43	2
12th June 1991	14	20	32	35	40	41	38
8th June 1991	11	13	26	28	36	41	34
5th June 1991	11	18	26	33	47	49	34
1st June 1991	7	8	13	25	38	44	40
29th May 1991	8	18	20	26	29	37	17
25th May 1991	2	23	28	32	33	47	44
22nd May 1991	16	26	30	33	43	49	17
18th May 1991	16	18	20	26	37	38	3
15th May 1991	5	10	27	29	35	45	36
11th May 1991	6	30	31	32	35	47	14
8th May 1991	16	25	30	38	46	48	9
4th May 1991	8	12	25	30	43	49	45
1st May 1991	10	21	35	36	42	44	40
27th April 1991	14	19	20	27	40	45	11
24th April 1991	9	18	22	26	32	36	19
20th April 1991	6	19	25	39	44	47	1
17th April 1991	10	15	22	25	27	40	30
13th April 1991	16	24	26	27	39	45	8
10th April 1991	1	3	7	23	28	42	26
6th April 1991	4	10	19	24	41	45	27
3rd April 1991	3	4	9	29	38	47	31
30th March 1991	1	8	18	19	29	33	41
27th March 1991	7	14	17	22	30	47	21
23rd March 1991	13	17	22	28	31	41	48
20th March 1991	2	5	6	8	32	46	49
16th March 1991	21	22	29	31	42	47	36
13th March 1991	4	5	15	18	25	41	11
9th March 1991	8	13	22	34	43	45	16
6th March 1991	16	17	23	28	43	49	29
2nd March 1991	6	7	12	37	45	48	28
27th February 1991	4	6	18	33	42	44	20
23rd February 1991	10	11	17	29	38	47	28
20th February 1991	4	16	18	28	31	38	46
16th February 1991	6	7	23	30	38	45	13
13th February 1991	3	5	23	24	34	47	31
9th February 1991	9	11	21	28	29	37	38
6th February 1991	12	15	17	28	38	43	33
2nd February 1991	5	10	16	20	29	42	6
30th January 1991	1	13	17	23	30	40	14
26th January 1991	8	28	30	31	32	35	26
23rd January 1991	18	23	29	38	41	44	36
19th January 1991	5	7	10	15	24	29	43
16th January 1991	17	33	34	37	41	47	12
12th January 1991	11	22	24	37	39	49	27
9th January 1991	2	5	9	17	22	38	12
5th January 1991	7	9	21	25	26	46	13
2nd January 1991	2	14	19	20	26	49	8
29th December 1990	7	25	28	37	44	48	11
26th December 1990	16	19	25	32	38	47	30
22nd December 1990	2	3	13	26	36	38	40
19th December 1990	20	27	34	39	42	47	14
15th December 1990	21	26	29	33	35	43	25
12th December 1990	5	9	23	27	28	39	42
8th December 1990	1	19	21	23	24	46	7
5th December 1990	10	17	22	26	34	45	38
1st December 1990	3	5	14	26	34	41	12
28th November 1990	12	21	28	34	38	39	25
24th November 1990	3	5	13	14	31	40	23
21st November 1990	6	10	20	30	31	39	2
17th November 1990	4	16	24	28	35	46	5
14th November 1990	21	26	29	31	46	47	14
10th November 1990	5	10	19	29	35	42	7
7th November 1990	19	30	32	39	42	49	28
3rd November 1990	1	11	16	27	32	49	37
31st October 1990	3	10	14	16	17	39	11
27th October 1990	3	16	18	24	31	44	22
24th October 1990	1	9	14	20	43	48	44
20th October 1990	6	14	15	19	26	28	49
17th October 1990	9	13	14	33	39	40	8
13th October 1990	1	6	8	30	32	44	17
10th October 1990	10	14	34	37	40	49	42
6th October 1990	17	18	32	34	39	46	8
3rd October 1990	17	20	36	40	43	47	26
29th September 1990	6	9	12	33	34	48	3
26th September 1990	4	5	7	18	33	42	39
22nd September 1990	8	9	17	22	43	45	16
19th September 1990	7	8	10	20	31	49	27
15th September 1990	9	22	30	39	42	45	41
12th September 1990	14	23	29	35	39	47	44
8th September 1990	17	18	21	37	38	39	36
5th September 1990	7	12	37	38	40	46	18
1st September 1990	4	10	17	20	24	39	49
29th August 1990	1	10	16	25	43	48	37
25th August 1990	14	20	25	43	44	46	33
22nd August 1990	2	7	12	17	19	23	39
18th August 1990	13	19	41	44	46	48	12
15th August 1990	17	19	20	31	40	44	21
11th August 1990	1	6	21	27	43	49	46
8th August 1990	11	23	29	30	44	49	41
4th August 1990	13	22	26	40	46	49	4
1st August 1990	2	8	13	23	27	44	21
28th July 1990	10	16	26	34	37	43	5
25th July 1990	2	16	28	39	41	46	25
21st July 1990	9	27	28	36	37	46	12
18th July 1990	10	12	18	39	43	49	40
14th July 1990	5	17	27	31	33	48	38
11th July 1990	13	15	16	24	38	40	27
7th July 1990	11	14	15	25	38	42	45
4th July 1990	2	8	11	25	45	47	24
30th June 1990	9	17	21	28	29	30	1
27th June 1990	5	7	12	17	26	47	10
23rd June 1990	22	27	32	37	42	47	31
20th June 1990	13	14	19	20	29	47	33
16th June 1990	12	24	35	42	45	47	21
13th June 1990	7	10	37	45	46	47	13
9th June 1990	8	13	25	30	38	39	24
6th June 1990	2	9	16	22	34	40	14
2nd June 1990	1	3	30	36	42	43	23
30th May 1990	7	11	17	28	38	42	32
26th May 1990	4	8	9	39	40	46	11
23rd May 1990	3	4	13	25	29	41	33
19th May 1990	5	7	20	26	31	36	14
16th May 1990	3	22	23	31	33	47	28
12th May 1990	5	19	21	34	43	49	32
9th May 1990	7	15	16	26	29	47	42
5th May 1990	2	3	7	22	38	48	21
2nd May 1990	2	5	11	27	31	43	30
28th April 1990	12	20	22	28	36	43	32
25th April 1990	27	29	30	33	44	45	25
21st April 1990	1	4	8	27	34	40	42
18th April 1990	9	22	24	27	36	46	7
14th April 1990	11	24	39	41	43	45	20
11th April 1990	6	13	31	35	38	40	15
7th April 1990	13	25	38	40	42	47	11
4th April 1990	7	10	31	37	46	49	24
31st March 1990	6	23	25	31	39	41	12
28th March 1990	2	19	20	26	32	37	45
24th March 1990	5	31	33	34	36	38	25
21st March 1990	7	17	34	38	45	46	30
17th March 1990	11	17	28	35	38	40	46
14th March 1990	2	11	30	34	38	44	49
10th March 1990	4	9	22	27	42	45	34
7th March 1990	1	3	14	33	37	49	16
3rd March 1990	3	13	28	31	40	44	41
28th February 1990	10	16	32	35	36	42	15
24th February 1990	1	23	26	37	43	49	2
21st February 1990	13	16	21	26	35	46	18
17th February 1990	17	18	21	22	23	45	7
14th February 1990	11	14	25	28	44	47	30
10th February 1990	15	21	24	27	42	47	36
7th February 1990	11	12	28	30	39	48	16
3rd February 1990	7	8	11	16	41	47	44
31st January 1990	1	10	11	15	22	29	42
27th January 1990	1	5	6	10	33	49	36
24th January 1990	19	21	24	29	46	48	27
20th January 1990	15	24	36	41	42	46	8
17th January 1990	3	22	27	46	48	49	19
13th January 1990	12	18	22	33	35	44	2
10th January 1990	2	5	33	35	47	49	44
6th January 1990	5	6	21	22	31	33	46
3rd January 1990	2	14	40	41	43	46	16
30th December 1989	11	12	26	27	29	34	18
27th December 1989	7	26	28	34	38	47	18
23rd December 1989	3	5	10	36	42	45	28
20th December 1989	4	11	17	20	25	49	40
16th December 1989	1	7	15	18	27	40	13
13th December 1989	2	9	22	25	47	49	38
9th December 1989	10	16	31	42	47	49	48
6th December 1989	20	24	32	36	41	43	30
2nd December 1989	5	8	25	42	43	45	26
29th November 1989	2	14	37	42	44	48	46
25th November 1989	5	7	19	24	37	41	39
22nd November 1989	6	7	18	21	24	32	31
18th November 1989	17	20	34	39	41	49	24
15th November 1989	2	20	27	29	41	43	16
11th November 1989	9	16	18	25	37	47	35
8th November 1989	9	17	28	36	44	46	2
4th November 1989	4	17	26	33	43	49	25
1st November 1989	14	16	20	22	34	42	39
28th October 1989	1	14	28	36	47	49	43
25th October 1989	4	21	24	32	34	47	25
21st October 1989	20	26	29	33	40	45	38
18th October 1989	1	24	28	40	46	49	39
14th October 1989	1	17	20	37	42	44	38
11th October 1989	1	4	26	27	35	45	29
7th October 1989	2	7	12	15	18	48	42
4th October 1989	7	9	10	40	44	48	29
30th September 1989	5	20	26	39	45	46	43
27th September 1989	1	16	20	21	25	33	45
23rd September 1989	3	6	7	19	27	32	20
20th September 1989	1	13	21	31	36	48	26
16th September 1989	4	6	11	17	27	44	41
13th September 1989	3	7	15	17	41	43	33
9th September 1989	18	22	39	40	43	47	48
6th September 1989	13	15	18	37	42	49	33
2nd September 1989	1	14	27	42	46	49	8
30th August 1989	11	20	25	30	34	38	48
26th August 1989	4	12	14	32	44	45	33
23rd August 1989	5	9	15	17	29	35	7
19th August 1989	6	7	18	27	32	39	34
16th August 1989	9	12	13	32	34	35	47
12th August 1989	3	4	13	21	22	46	7
9th August 1989	13	22	24	34	37	44	47
5th August 1989	3	14	21	28	30	45	48
2nd August 1989	5	13	19	26	37	38	42
29th July 1989	8	12	34	38	43	46	36
26th July 1989	1	5	6	9	22	44	46
22nd July 1989	9	15	21	34	45	46	5
19th July 1989	14	20	25	33	35	48	27
15th July 1989	12	13	19	20	39	42	47
12th July 1989	1	8	15	25	31	41	47
8th July 1989	10	13	18	28	31	42	35
5th July 1989	1	2	7	14	41	49	21
1st July 1989	3	5	15	16	17	31	2
28th June 1989	2	4	13	16	17	40	41
24th June 1989	6	10	18	26	27	41	4
21st June 1989	1	5	21	29	37	42	19
17th June 1989	18	23	24	25	31	32	3
14th June 1989	6	13	24	30	32	33	35
10th June 1989	10	12	17	33	36	40	2
7th June 1989	14	26	29	33	35	37	8
3rd June 1989	2	10	16	27	38	47	29
31st May 1989	1	12	34	42	44	45	49
27th May 1989	1	18	20	26	31	39	35
24th May 1989	4	13	16	32	35	40	25
20th May 1989	6	14	17	19	28	30	29
17th May 1989	12	22	25	32	38	40	31
13th May 1989	10	18	24	32	44	47	38
10th May 1989	18	19	22	36	41	42	13
6th May 1989	4	9	23	25	30	35	46
3rd May 1989	7	9	13	26	28	34	14
29th April 1989	2	20	23	25	27	46	18
26th April 1989	4	16	19	23	34	41	11
22nd April 1989	3	17	18	28	34	49	12
19th April 1989	6	8	10	37	42	46	41
15th April 1989	5	7	26	28	32	37	12
12th April 1989	10	28	30	37	40	44	21
8th April 1989	5	13	19	27	41	45	29
5th April 1989	18	25	29	32	34	44	3
1st April 1989	2	10	37	40	42	44	30
29th March 1989	1	9	25	34	35	42	48
25th March 1989	9	17	18	32	34	42	33
22nd March 1989	6	8	15	32	44	49	3
18th March 1989	6	17	30	34	41	48	47
15th March 1989	7	10	15	18	19	23	36
11th March 1989	1	8	14	19	27	31	30
8th March 1989	13	21	30	37	43	46	40
4th March 1989	8	15	22	36	41	42	9
1st March 1989	11	18	23	33	47	49	46
25th February 1989	4	11	27	31	36	49	21
22nd February 1989	2	6	14	28	44	47	15
18th February 1989	2	18	31	33	35	37	41
15th February 1989	1	30	36	37	38	40	2
11th February 1989	6	9	11	17	20	27	43
8th February 1989	8	10	11	27	31	43	26
4th February 1989	6	19	22	28	32	38	34
1st February 1989	1	4	11	16	23	33	41
28th January 1989	3	7	19	23	26	35	39
25th January 1989	7	9	11	24	31	49	1
21st January 1989	10	25	29	31	39	49	43
18th January 1989	6	9	14	16	19	28	26
14th January 1989	14	21	34	40	44	47	15
11th January 1989	11	17	20	31	33	35	22
7th January 1989	4	14	28	32	33	44	12
4th January 1989	1	13	14	45	46	48	27
31st December 1988	3	25	28	29	35	47	16
28th December 1988	1	8	17	20	32	44	16
24th December 1988	23	31	34	45	47	48	7
21st December 1988	3	10	20	30	44	49	43
17th December 1988	4	15	19	20	36	48	16
14th December 1988	6	23	24	26	33	36	41
10th December 1988	8	16	22	31	32	39	43
7th December 1988	4	17	22	28	30	47	46
3rd December 1988	1	14	15	30	37	49	19
30th November 1988	4	20	33	47	48	49	45
26th November 1988	2	18	23	35	37	42	1
23rd November 1988	22	33	38	39	44	49	43
19th November 1988	4	5	24	25	36	39	47
16th November 1988	1	18	19	31	45	49	41
12th November 1988	13	15	24	28	41	46	21
9th November 1988	4	6	15	32	34	35	8
5th November 1988	16	31	40	42	45	49	21
2nd November 1988	3	7	23	28	31	49	9
29th October 1988	1	24	32	36	48	49	47
26th October 1988	13	16	17	19	35	45	3
22nd October 1988	2	3	8	24	32	48	28
19th October 1988	8	12	16	20	21	44	49
15th October 1988	2	13	27	29	35	38	44
12th October 1988	1	7	9	21	46	47	36
8th October 1988	7	23	27	29	44	49	18
5th October 1988	3	12	14	29	31	33	23
1st October 1988	6	20	35	42	47	49	38
28th September 1988	2	4	6	11	42	44	26
24th September 1988	3	7	18	21	41	44	32
21st September 1988	8	9	10	18	30	39	22
17th September 1988	2	4	15	24	28	41	34
14th September 1988	10	27	30	33	36	48	9
10th September 1988	4	16	17	18	22	44	41
7th September 1988	2	5	13	23	35	45	48
3rd September 1988	6	20	22	27	32	41	37
31st August 1988	6	31	34	37	39	48	15
27th August 1988	17	20	23	27	36	47	37
24th August 1988	5	8	16	32	34	43	6
20th August 1988	6	19	33	35	43	44	34
17th August 1988	5	32	34	40	45	47	15
13th August 1988	11	24	35	45	46	48	40
10th August 1988	7	15	17	29	40	47	36
6th August 1988	5	28	29	32	43	45	20
3rd August 1988	1	3	20	22	30	44	33
30th July 1988	2	7	10	14	23	42	17
27th July 1988	1	4	31	33	36	39	32
23rd July 1988	12	14	20	33	38	43	18
20th July 1988	9	13	19	23	34	40	1
16th July 1988	1	8	13	28	31	44	39
13th July 1988	8	9	15	22	25	31	7
9th July 1988	8	10	25	31	43	47	41
6th July 1988	6	13	19	22	25	27	16
2nd July 1988	26	32	33	35	38	44	12
29th June 1988	6	10	26	39	41	47	8
25th June 1988	8	22	28	31	32	38	39
22nd June 1988	2	18	24	25	27	30	46
18th June 1988	3	5	14	30	35	40	32
15th June 1988	5	9	15	21	27	47	4
11th June 1988	3	8	16	22	27	44	23
8th June 1988	2	6	22	27	34	37	12
4th June 1988	15	19	28	32	35	42	45
1st June 1988	2	20	24	34	43	49	41
28th May 1988	2	5	28	31	42	45	9
25th May 1988	2	13	28	40	41	43	36
21st May 1988	3	7	15	19	31	34	43
18th May 1988	4	5	6	13	24	31	44
14th May 1988	2	6	20	34	39	44	37
11th May 1988	12	14	17	21	23	29	3
7th May 1988	1	14	27	37	39	42	30
4th May 1988	2	5	9	23	38	43	3
30th April 1988	1	12	20	23	31	49	11
27th April 1988	17	33	38	39	46	49	1
23rd April 1988	5	14	18	24	42	49	6
20th April 1988	1	2	7	11	34	43	5
16th April 1988	18	21	30	39	40	49	15
13th April 1988	9	17	19	28	40	46	15
9th April 1988	6	12	18	24	32	35	22
6th April 1988	10	19	24	31	39	47	32
2nd April 1988	6	10	21	30	36	49	40
30th March 1988	9	12	19	35	36	44	48
26th March 1988	27	30	31	33	38	42	28
23rd March 1988	3	8	29	31	43	48	11
19th March 1988	10	28	31	34	39	47	49
16th March 1988	1	16	19	35	39	40	11
12th March 1988	1	26	36	42	44	46	20
9th March 1988	4	10	18	19	37	40	41
5th March 1988	11	13	14	24	40	48	45
2nd March 1988	8	10	26	34	42	44	33
27th February 1988	3	4	16	18	25	43	47
24th February 1988	7	10	15	20	27	29	30
20th February 1988	10	18	27	28	42	48	17
17th February 1988	5	14	23	27	36	37	28
13th February 1988	10	11	12	24	25	36	9
10th February 1988	8	18	33	37	40	42	44
6th February 1988	4	7	8	12	42	43	49
3rd February 1988	5	29	30	33	41	49	1
30th January 1988	5	18	21	25	44	47	10
27th January 1988	2	4	23	36	44	49	22
23rd January 1988	3	12	19	35	47	49	22
20th January 1988	3	8	12	23	30	43	31
16th January 1988	8	27	29	36	37	39	47
13th January 1988	7	19	29	38	43	45	37
9th January 1988	16	17	23	28	32	45	34
6th January 1988	8	13	22	23	26	47	42
2nd January 1988	17	20	31	38	39	49	34
30th December 1987	1	13	17	18	45	48	49
26th December 1987	1	17	26	37	39	49	46
23rd December 1987	16	29	30	39	43	44	31
19th December 1987	12	13	18	22	32	33	19
16th December 1987	12	25	37	41	42	48	1
12th December 1987	2	9	11	31	37	40	41
9th December 1987	20	29	33	39	41	48	7
5th December 1987	1	5	25	30	31	48	23
2nd December 1987	15	22	30	35	37	49	26
28th November 1987	4	8	9	24	43	47	17
25th November 1987	13	26	33	45	46	49	10
21st November 1987	1	7	11	12	29	39	16
18th November 1987	18	36	40	43	45	49	33
14th November 1987	1	13	19	32	33	38	47
11th November 1987	10	17	18	37	39	43	2
7th November 1987	6	16	26	30	32	43	19
4th November 1987	3	4	7	8	16	34	26
31st October 1987	9	16	17	24	35	41	10
28th October 1987	7	18	27	30	39	40	32
24th October 1987	3	24	25	38	39	44	36
21st October 1987	1	3	5	14	27	44	10
17th October 1987	4	14	15	23	40	49	2
14th October 1987	16	20	25	32	33	42	31
10th October 1987	8	9	17	28	33	36	10
7th October 1987	3	4	6	13	14	48	40
3rd October 1987	14	18	23	25	28	30	36
30th September 1987	4	9	10	11	28	30	32
26th September 1987	21	22	28	36	41	49	23
23rd September 1987	4	8	10	16	22	41	7
19th September 1987	3	7	21	24	29	48	28
16th September 1987	3	4	6	15	35	40	45
12th September 1987	4	22	23	28	29	36	38
9th September 1987	15	23	35	38	46	47	13
5th September 1987	8	11	15	31	32	33	35
2nd September 1987	11	13	17	20	45	49	22
29th August 1987	1	15	16	26	29	37	9
26th August 1987	3	8	28	32	36	48	29
22nd August 1987	19	23	27	28	35	49	12
19th August 1987	4	17	19	30	41	44	38
15th August 1987	10	14	21	31	34	49	44
12th August 1987	1	4	13	16	30	31	36
8th August 1987	14	18	26	39	41	49	38
5th August 1987	17	29	32	41	42	43	37
1st August 1987	1	4	20	28	44	47	21
29th July 1987	10	26	31	36	39	46	2
25th July 1987	2	11	22	23	32	40	47
22nd July 1987	1	8	26	32	43	49	35
18th July 1987	3	8	40	46	47	48	43
15th July 1987	4	17	29	38	39	45	31
11th July 1987	10	24	28	33	38	46	43
8th July 1987	5	13	14	18	37	40	16
4th July 1987	4	19	26	32	44	46	36
1st July 1987	3	12	15	18	21	33	5
27th June 1987	1	15	31	32	37	42	38
24th June 1987	3	15	40	41	43	47	38
20th June 1987	5	20	22	25	36	48	9
17th June 1987	10	17	24	34	37	41	33
13th June 1987	8	16	29	32	40	46	28
10th June 1987	6	8	15	17	20	23	45
6th June 1987	4	10	19	32	39	41	36
3rd June 1987	4	7	11	35	40	41	10
30th May 1987	3	12	18	22	31	36	37
27th May 1987	16	18	21	23	34	38	32
23rd May 1987	1	27	34	40	41	44	35
20th May 1987	6	8	10	18	22	45	1
16th May 1987	1	9	16	17	38	42	30
13th May 1987	1	5	21	36	44	45	22
9th May 1987	3	9	32	38	40	47	49
6th May 1987	5	16	19	25	46	48	38
2nd May 1987	9	11	15	21	32	42	35
29th April 1987	5	7	10	20	37	38	27
25th April 1987	1	27	29	34	42	48	33
22nd April 1987	27	31	33	34	39	46	44
18th April 1987	9	10	11	21	28	37	33
15th April 1987	15	26	29	34	46	47	37
11th April 1987	18	25	27	28	40	46	11
8th April 1987	14	16	18	29	31	35	33
4th April 1987	2	8	29	32	40	47	5
1st April 1987	4	28	38	39	43	45	44
28th March 1987	13	16	40	41	47	48	5
25th March 1987	3	5	6	11	20	44	48
21st March 1987	1	15	22	38	42	45	18
18th March 1987	2	18	22	30	31	33	12
14th March 1987	2	4	12	30	35	46	34
11th March 1987	1	21	24	27	30	37	39
7th March 1987	11	16	22	25	34	37	5
4th March 1987	6	17	24	26	31	32	37
28th February 1987	2	11	16	23	29	45	37
25th February 1987	2	5	24	25	36	46	23
21st February 1987	9	16	21	27	40	44	11
18th February 1987	2	10	20	26	35	48	16
14th February 1987	12	15	16	25	29	37	13
11th February 1987	11	12	29	33	43	46	22
7th February 1987	14	15	16	31	32	39	5
4th February 1987	2	15	21	42	47	49	41
31st January 1987	6	12	15	24	36	49	48
28th January 1987	15	18	27	44	46	47	33
24th January 1987	12	16	20	27	41	42	37
21st January 1987	2	11	19	34	42	44	49
17th January 1987	7	15	16	18	31	44	46
14th January 1987	4	21	23	33	34	36	31
10th January 1987	7	9	17	18	26	35	46
7th January 1987	1	3	29	35	37	47	45
3rd January 1987	3	11	16	23	47	49	25
31st December 1986	8	11	16	20	27	44	36
27th December 1986	3	15	16	20	26	34	32
24th December 1986	1	10	19	24	37	41	48
20th December 1986	7	14	16	34	46	48	49
17th December 1986	16	21	25	35	37	40	44
13th December 1986	3	6	7	14	27	43	33
10th December 1986	14	23	25	30	33	35	17
6th December 1986	6	8	24	37	45	48	11
3rd December 1986	4	15	25	31	33	47	26
29th November 1986	2	4	6	21	27	42	17
26th November 1986	14	20	22	26	35	44	40
22nd November 1986	5	13	18	32	34	39	21
19th November 1986	2	7	8	22	34	47	3
15th November 1986	4	23	24	34	39	47	45
12th November 1986	1	17	26	33	36	43	30
8th November 1986	2	3	6	11	31	42	1
5th November 1986	23	25	26	27	38	46	4
1st November 1986	19	22	24	36	38	41	33
29th October 1986	13	17	21	22	24	46	27
25th October 1986	1	3	16	41	42	46	31
22nd October 1986	3	16	34	36	45	48	13
18th October 1986	8	29	32	39	43	45	49
15th October 1986	10	21	24	25	39	49	23
11th October 1986	7	12	26	33	37	48	21
8th October 1986	3	17	20	22	24	49	25
4th October 1986	8	14	16	24	26	38	21
1st October 1986	2	17	24	30	34	39	18
27th September 1986	4	5	11	19	34	38	27
24th September 1986	2	12	38	40	42	48	45
20th September 1986	8	9	11	15	19	25	10
17th September 1986	9	21	30	32	39	41	27
13th September 1986	10	14	16	43	44	49	29
10th September 1986	3	13	18	22	42	43	46
6th September 1986	8	9	19	35	39	48	20
3rd September 1986	20	27	41	44	47	49	34
30th August 1986	4	11	25	32	45	46	10
27th August 1986	7	11	18	33	38	40	32
23rd August 1986	1	4	19	31	45	47	36
20th August 1986	6	7	9	21	38	43	45
16th August 1986	14	25	35	40	41	43	12
13th August 1986	4	5	34	35	40	43	15
9th August 1986	5	8	14	21	33	34	10
6th August 1986	1	5	7	10	23	40	47
2nd August 1986	8	14	21	24	38	47	23
30th July 1986	3	26	39	44	48	49	13
26th July 1986	3	14	29	34	46	49	48
23rd July 1986	3	13	17	24	32	35	47
19th July 1986	7	25	28	32	37	43	16
16th July 1986	7	17	29	31	38	47	27
12th July 1986	7	17	20	30	33	43	39
9th July 1986	16	24	25	36	44	45	18
5th July 1986	7	10	12	32	44	48	21
2nd July 1986	5	16	18	31	46	49	42
28th June 1986	1	4	20	33	34	37	38
25th June 1986	1	5	15	33	35	47	24
21st June 1986	1	8	10	34	42	45	14
18th June 1986	2	14	18	28	32	43	31
14th June 1986	3	21	29	37	40	47	30
11th June 1986	5	14	24	27	36	43	26
7th June 1986	3	16	21	41	45	46	49
4th June 1986	3	4	5	14	17	31	37
31st May 1986	8	16	17	37	40	41	19
28th May 1986	3	18	21	31	34	37	48
24th May 1986	2	21	26	28	41	49	5
21st May 1986	20	25	36	39	43	45	26
17th May 1986	1	25	34	41	44	49	37
14th May 1986	8	16	19	26	33	45	10
10th May 1986	4	10	17	26	39	47	19
7th May 1986	9	16	22	40	42	47	15
3rd May 1986	12	18	30	38	39	47	6
30th April 1986	2	9	13	18	20	29	42
26th April 1986	8	10	24	27	35	43	22
23rd April 1986	4	5	7	25	38	42	43
19th April 1986	7	17	26	28	42	48	43
16th April 1986	9	28	29	32	41	49	33
12th April 1986	17	18	23	32	36	39	10
9th April 1986	5	19	22	30	39	45	48
5th April 1986	18	29	32	34	35	46	2
2nd April 1986	5	10	17	21	31	36	40
29th March 1986	15	22	28	29	42	46	36
26th March 1986	2	4	25	28	38	46	9
22nd March 1986	5	8	17	20	21	42	44
19th March 1986	19	25	34	40	42	46	18
15th March 1986	8	9	34	41	44	47	21
12th March 1986	9	10	20	22	41	42	23
8th March 1986	7	24	28	31	37	43	41
5th March 1986	1	7	17	28	41	45	39
1st March 1986	7	12	13	14	35	43	20
26th February 1986	11	15	26	33	40	49	38
22nd February 1986	9	16	19	25	34	36	23
19th February 1986	5	17	23	35	45	48	39
15th February 1986	20	22	30	43	46	48	44
12th February 1986	1	12	15	19	22	30	36
8th February 1986	2	5	7	36	38	42	32
5th February 1986	6	26	29	31	32	41	36
1st February 1986	4	5	9	19	29	31	45
29th January 1986	3	9	11	37	45	46	6
25th January 1986	24	26	29	40	44	46	16
22nd January 1986	2	19	26	27	44	47	8
18th January 1986	11	17	23	26	30	34	4
15th January 1986	1	10	13	19	25	33	45
11th January 1986	4	12	21	40	42	45	2
8th January 1986	9	10	12	18	32	48	31
4th January 1986	6	20	23	29	32	37	18
1st January 1986	3	6	18	31	38	49	42
28th December 1985	17	21	22	25	39	47	44
25th December 1985	1	7	11	14	19	38	32
21st December 1985	6	9	14	26	36	46	42
18th December 1985	1	7	19	36	42	49	45
14th December 1985	9	10	17	21	38	48	30
11th December 1985	9	19	20	32	33	37	39
7th December 1985	4	26	29	34	39	40	18
4th December 1985	4	5	20	29	31	47	1
30th November 1985	4	17	19	25	32	39	2
27th November 1985	19	24	26	34	41	43	27
23rd November 1985	2	7	12	27	29	44	21
20th November 1985	31	32	36	38	39	44	20
16th November 1985	4	13	18	23	24	40	45
13th November 1985	5	9	23	28	40	46	49
9th November 1985	9	11	13	29	36	45	12
6th November 1985	16	20	26	34	38	47	27
2nd November 1985	11	19	25	26	36	45	6
30th October 1985	19	24	32	36	38	41	47
26th October 1985	16	26	32	35	43	46	40
23rd October 1985	1	6	11	27	33	41	9
19th October 1985	22	27	30	39	41	44	38
16th October 1985	1	3	8	18	35	47	30
12th October 1985	3	6	13	18	31	40	10
9th October 1985	7	8	11	19	25	39	3
5th October 1985	4	6	22	27	31	33	45
2nd October 1985	1	26	33	34	38	46	31
28th September 1985	7	9	21	28	29	35	10
25th September 1985	5	9	12	33	45	47	32
21st September 1985	3	11	16	20	21	24	44
18th September 1985	8	12	19	33	41	45	24
14th September 1985	11	23	43	46	47	49	1
11th September 1985	4	9	14	15	44	45	32
7th September 1985	30	32	35	40	43	44	23
31st August 1985	3	9	13	15	27	30	42
24th August 1985	6	19	22	27	36	40	3
17th August 1985	4	21	32	38	43	45	41
10th August 1985	7	11	14	18	34	45	44
3rd August 1985	2	8	9	18	31	42	32
27th July 1985	3	8	21	24	30	42	19
20th July 1985	7	9	11	16	43	46	34
13th July 1985	4	5	10	22	30	35	18
6th July 1985	5	24	26	36	41	45	35
29th June 1985	2	10	39	46	47	48	35
22nd June 1985	1	7	15	20	31	45	22
